state,district,cluster,cluster_name,total_enrolments,total_demographic_updates,total_biometric_updates,updates_per_1000,mobility_indicator,digital_instability_index,saturation_ratio,enrolment_volatility_index,update_burden_index
Madhya Pradesh,Guna,1,Low Activity Rural,861.0,4609.0,13114.0,70786.68179452178,0.2700296457378815,0.2092940022316712,1.4965205061082025,0.6884500844705725,681573604064.5083
Madhya Pradesh,Gwalior,1,Low Activity Rural,1904.0,5948.0,11606.0,41544.325645523226,0.2744371193055135,0.20897893203567686,1.4974654377880183,0.682839724019023,384611872150.282
Madhya Pradesh,Harda,1,Low Activity Rural,191.0,1281.0,3190.0,126678.73216284032,0.2989767023135052,0.22139604883590547,1.4810344827586208,0.5392099899029184,1239354838713.1755
Madhya Pradesh,Harda *,0,High Activity Urban,79.0,169.0,694.0,7655.33644437754,0.1321482931045037,0.11037181995850293,1.4854761904761904,0.5602615234642828,59041095893.27169
Madhya Pradesh,Hoshangabad,1,Low Activity Rural,703.0,1543.0,12853.0,61713.4355062131,0.1577509920205593,0.12413021951407309,1.4944164831708084,0.7089356880859109,598410256412.8352
Madhya Pradesh,Indore,2,Moderate Balanced,5361.0,24626.0,36982.0,87000.72103340244,0.2626824803548374,0.20355429027528482,1.498343373493976,0.6659907999568971,835873925506.1805
Madhya Pradesh,Jabalpur,2,Moderate Balanced,1350.0,8408.0,15876.0,59458.802565447,0.2710437751564932,0.21046036893289743,1.4975862068965518,0.5841674524724786,564736842109.337
Madhya Pradesh,Jhabua,1,Low Activity Rural,776.0,2993.0,6228.0,50188.195843818045,0.24189628487981124,0.18434535758382165,1.4950892857142857,0.8754936872791227,470862068969.3924
Madhya Pradesh,Katni,2,Moderate Balanced,2304.0,7847.0,15499.0,61264.90605536425,0.2752312722571706,0.20960612477303686,1.4947565371805718,0.7027660339343795,577473118284.2736
Madhya Pradesh,Khandwa,1,Low Activity Rural,1579.0,2706.0,7528.0,24569.82797563985,0.18284125824260047,0.1478176789812389,1.4961972049345529,0.6138285120890132,225301204822.3117
Madhya Pradesh,Khargone,1,Low Activity Rural,1237.0,3093.0,17667.0,64158.27408477283,0.2383576599606705,0.18267259994276625,1.4975555555555555,0.6406007911338019,612145922750.873
Madhya Pradesh,Maihar,1,Low Activity Rural,68.0,660.0,132.0,7814.957264957265,0.2481716289369506,0.18231426692670646,1.492763157894737,0.41114871189594926,63076923079.59509
Madhya Pradesh,Mandla,1,Low Activity Rural,650.0,6194.0,9536.0,76283.97316375881,0.27809871577852396,0.21054010667792772,1.4966666666666666,0.5028316571738887,735254237291.9926
Madhya Pradesh,Mandsaur,1,Low Activity Rural,1012.0,6667.0,12852.0,69354.42806849154,0.28226652556372966,0.2140034731705331,1.4972345132743363,0.47018928014169475,666875000003.7799
Madhya Pradesh,Mauganj,0,High Activity Urban,71.0,340.0,119.0,3924.098124098124,0.17172261466277206,0.1359829468952862,1.4918831168831168,0.48884188168098586,30259740261.238636
Madhya Pradesh,Morena,2,Moderate Balanced,3830.0,11136.0,23711.0,106798.57594704715,0.30718458855242237,0.2373607304706085,1.4958646616541353,0.8077632086455284,1035338345868.997
Madhya Pradesh,Narmadapuram,0,High Activity Urban,76.0,524.0,526.0,7591.904761904762,0.16018548580780434,0.12399258149039252,1.495299145299145,0.452970271639689,69166666667.87222
Madhya Pradesh,Narsimhapur,0,High Activity Urban,182.0,696.0,822.0,7044.127468060396,0.13788170145397916,0.10770693684422666,1.496583850931677,0.5268076432360063,61463414635.631584
Madhya Pradesh,Narsinghpur,1,Low Activity Rural,425.0,3320.0,7598.0,51721.154300945964,0.25078052778198134,0.19188817456571175,1.4943948412698413,0.4738768033238118,486833333338.12177
Madhya Pradesh,Neemuch,1,Low Activity Rural,665.0,3390.0,5359.0,41072.164493210585,0.23009878695796604,0.1802350511588219,1.4961029037187978,0.6115083475064965,390312500002.7302
Madhya Pradesh,Niwari,0,High Activity Urban,20.0,86.0,346.0,7549.382716049383,0.07253086419558256,0.0679012345660108,1.4887755102040816,0.2754772165607745,72222222222.8545
Madhya Pradesh,Pandhurna,0,High Activity Urban,5.0,95.0,46.0,2854.1666666666665,0.10833333333040278,0.09583333333065276,1.4822580645161292,0.2767154290986902,27708333333.5
Madhya Pradesh,Panna,1,Low Activity Rural,1128.0,3148.0,13468.0,87367.18174736784,0.269075763991823,0.20965973936445045,1.4962068965517241,0.5925714439318008,850649350652.2743
Madhya Pradesh,Raisen,1,Low Activity Rural,874.0,4544.0,12226.0,59150.312810322794,0.27816036817314227,0.21159837431855194,1.495327380952381,0.5762499258839758,549683257924.9468
Madhya Pradesh,Rajgarh,1,Low Activity Rural,882.0,3022.0,15059.0,90542.73080439614,0.3034090644393495,0.23095922009326317,1.4953505644682115,0.43493347393490317,854437500007.4138
Madhya Pradesh,Ratlam,2,Moderate Balanced,1180.0,4811.0,13734.0,77311.09334384243,0.26865145976925014,0.20426225415032148,1.4938852813852814,0.7336883864873608,732530864202.7325
Madhya Pradesh,Rewa,2,Moderate Balanced,1367.0,9975.0,26074.0,78103.33263217495,0.2923774396665223,0.2224225790831993,1.497814039408867,0.4824701953353777,739076086962.398
Madhya Pradesh,Sagar,2,Moderate Balanced,1744.0,8400.0,26975.0,91253.73939840206,0.2845929821374204,0.21906287168852978,1.4981418918918918,0.5925308261315937,879022801307.428
Madhya Pradesh,Satna,2,Moderate Balanced,1815.0,10740.0,31331.0,105036.72666990334,0.27743747645474043,0.2126630554181305,1.498148148148148,0.5588651599274763,1015647840536.4016
Madhya Pradesh,Sehore,1,Low Activity Rural,1676.0,2950.0,15422.0,58284.7938424504,0.2242175211832301,0.18217956895993895,1.4972361809045225,0.6734676014281116,554134615388.7522
Madhya Pradesh,Seoni,2,Moderate Balanced,612.0,10641.0,12875.0,101302.0258999899,0.3185729577745245,0.24427694426873492,1.4961702127659573,0.4847643728011902,980597014929.9722
Madhya Pradesh,Shahdol,1,Low Activity Rural,655.0,5035.0,12984.0,76049.59217184538,0.2170672836056598,0.16437202137660506,1.4970744680851062,0.6859400931823119,731658291461.3331
Madhya Pradesh,Shajapur,1,Low Activity Rural,851.0,1888.0,12811.0,47641.661486070254,0.25941834975822825,0.20023209139956907,1.496625525210084,0.6025448109046523,448163265310.2169
Madhya Pradesh,Sheopur,2,Moderate Balanced,1458.0,4440.0,12494.0,181083.5279839853,0.31300199576280824,0.2405431410489405,1.49140625,0.6479088661773341,1780441176474.5547
Madhya Pradesh,Shivpuri,2,Moderate Balanced,1168.0,4156.0,18042.0,80244.38304386823,0.24568040289711424,0.19080801024341448,1.4974056603773584,0.669919037818975,769140271497.7498
Madhya Pradesh,Sidhi,2,Moderate Balanced,764.0,4711.0,9486.0,100897.76421657902,0.3037683492506898,0.23429192649700653,1.4946601941747573,0.793957879241669,963428571434.8718
Madhya Pradesh,Singrauli,1,Low Activity Rural,748.0,3392.0,5607.0,34512.729892048796,0.2759928454148977,0.21318826577220307,1.4946545454545455,0.8308633373563944,306742424247.73224
Madhya Pradesh,Tikamgarh,2,Moderate Balanced,1128.0,3853.0,23092.0,90264.78791076061,0.27726335940607855,0.21333428872078075,1.497598253275109,0.5003563037321007,861875000005.6132
Madhya Pradesh,Ujjain,2,Moderate Balanced,1635.0,9036.0,17011.0,63684.64215224124,0.2834118384822983,0.2155832602989243,1.4980902777777778,0.57873576115327,604884488453.0441
Madhya Pradesh,Umaria,1,Low Activity Rural,919.0,1587.0,5002.0,34991.979006605856,0.25605113800898177,0.19844687713368053,1.4949999999999999,0.7159831664568869,325309734516.4852
Madhya Pradesh,Vidisha,1,Low Activity Rural,939.0,3383.0,10219.0,57477.88693139692,0.28561786669393857,0.22413495516719303,1.4960714285714285,0.7005470610809463,527534246581.649
Madhya Pradesh,West Nimar,0,High Activity Urban,101.0,270.0,1742.0,12827.699530516431,0.06349909870916923,0.05041800921979914,1.4958333333333333,0.46220915709229116,122323943662.95699
Maharashtra,Ahilyanagar,0,High Activity Urban,3.0,178.0,1.0,1988.888888888889,0.10277777777488734,0.09166666666399846,1.485897435897436,0.05196266993091644,19888888888.88889
Maharashtra,Ahmadnagar,2,Moderate Balanced,1411.0,24789.0,47348.0,51771.18136822363,0.2604442833349074,0.2024456748189092,1.4994538232373387,0.44913660485006435,438294062219.24396
Maharashtra,Ahmed Nagar,0,High Activity Urban,42.0,695.0,603.0,4202.038369304557,0.08475080294335889,0.06713065415943006,1.4980215827338128,0.21556579351144092,38381294964.72452
Maharashtra,Akola,2,Moderate Balanced,375.0,6811.0,25105.0,77985.41041465149,0.2420429198649492,0.18523100787243874,1.4982649842271294,0.5315651433534543,712529761915.9391
Maharashtra,Amravati,2,Moderate Balanced,833.0,13186.0,48711.0,90690.30433606621,0.25819476573764555,0.19844691368157094,1.498934108527132,0.4728288776953959,808763837654.963
Maharashtra,Aurangabad,2,Moderate Balanced,1615.0,13863.0,40073.0,68684.96314404896,0.25966841405392044,0.19952894187899956,1.4988049713193117,0.6837770100446118,618333333343.8907
Maharashtra,Beed,2,Moderate Balanced,1297.0,18728.0,34793.0,81903.92623134797,0.3032715649538219,0.2335801058002378,1.4984593837535016,0.5556569290560611,682624309412.8787
Maharashtra,Bhandara,1,Low Activity Rural,229.0,4542.0,12740.0,59280.10085978836,0.26267728065000306,0.20207388754236363,1.4975663716814158,0.4095983279350672,529708333343.9088
Maharashtra,Bid,1,Low Activity Rural,71.0,1305.0,731.0,10156.599552572707,0.201281016901317,0.1533829171269194,1.4962837837837837,0.3340346923085379,80067114097.7862
Maharashtra,Buldana,1,Low Activity Rural,147.0,2755.0,3782.0,18386.754385964912,0.19280259171532968,0.15133970242818376,1.4974377224199287,0.406739677392657,151684210532.3411
Maharashtra,Buldhana,2,Moderate Balanced,660.0,9221.0,21620.0,54979.39631634967,0.2652651355134222,0.203041381929057,1.4983231707317073,0.5338898543223641,425860058328.63446
Maharashtra,Chandrapur,2,Moderate Balanced,440.0,10484.0,25474.0,73054.4300432612,0.2684804757484994,0.20700548510969163,1.4984890109890112,0.5013995647811099,641246753261.5612
Maharashtra,Chatrapati Sambhaji Nagar,1,Low Activity Rural,49.0,525.0,140.0,10337.78659611993,0.20990823637857914,0.1630535665418382,1.4796296296296296,0.7006257709397261,59629629635.966934
Maharashtra,Chhatrapati Sambhajinagar,0,High Activity Urban,115.0,1924.0,515.0,6484.788774443947,0.15913334314036673,0.13116907952407536,1.4982315112540192,0.40174776000147944,58119122258.24915
Maharashtra,Dharashiv,0,High Activity Urban,15.0,291.0,45.0,2559.1397849462364,0.09570183400616449,0.0769515430787663,1.495299145299145,0.17599089333158352,24193548387.370968
Maharashtra,Dhule,2,Moderate Balanced,2791.0,8596.0,32723.0,64107.13675784102,0.26992684496586156,0.20787856517647746,1.4976646332965933,0.6475319980231038,563392330395.1049
Maharashtra,Dist : Thane,3,High Mobility Transient,0.0,1.0,0.0,1000.0,0.0,0.0,,0.0,10000000000.0
Maharashtra,Gadchiroli,1,Low Activity Rural,243.0,6435.0,16709.0,87888.07081807082,0.2896227785799041,0.22315483129650363,1.4958110516934044,0.3993129312643259,728153846179.048
Maharashtra,Gondia,0,High Activity Urban,2.0,65.0,79.0,3414.6341463414633,0.07711962833717007,0.06875725899933831,1.4810344827586208,0.09426626998557228,33170731707.512196
Maharashtra,Gondiya,1,Low Activity Rural,408.0,7990.0,12850.0,78485.2872525355,0.2922544766741763,0.22678811690172393,1.4967455621301775,0.5955732380399289,653898305105.3778
Maharashtra,Gondiya *,0,High Activity Urban,9.0,217.0,165.0,4323.045267489712,0.1000289491011642,0.07978061033456382,1.4932098765432098,0.1646402379885771,39629629630.333336
Maharashtra,Hingoli,1,Low Activity Rural,864.0,9207.0,9823.0,56821.972333966514,0.220936114339414,0.17242570882999841,1.495955882352941,0.7086773008584347,427183098611.513
Maharashtra,Jalgaon,2,Moderate Balanced,1452.0,14633.0,39675.0,51407.842750398355,0.2546203858646287,0.19640752076234141,1.499182763744428,0.5765284817219525,431686046524.79706
Maharashtra,Jalna,2,Moderate Balanced,541.0,8895.0,20396.0,70309.24176248754,0.26049102222240494,0.1988849094842274,1.498124098124098,0.6187160934892533,627483870979.7354
Maharashtra,Kolhapur,2,Moderate Balanced,967.0,15671.0,35633.0,45107.028936999304,0.2497055355256751,0.19440177428332894,1.4992881548974943,0.410627337788236,408653017248.3826
Maharashtra,Latur,2,Moderate Balanced,1693.0,13883.0,31941.0,97266.06874703923,0.2977297355474265,0.22706284427274295,1.498148148148148,0.5842342166048411,864304207136.2949
Maharashtra,Mumbai,2,Moderate Balanced,2357.0,12851.0,53318.0,43871.80034465823,0.23991785802949064,0.18434053523782865,1.4994746895893027,0.49640505769168414,386865808831.7521
Maharashtra,Mumbai City,1,Low Activity Rural,328.0,4341.0,4874.0,20517.09306577193,0.24684892600362585,0.1904348392084434,1.4984330484330486,0.44467284123516004,183875338757.02225
Maharashtra,Mumbai Suburban,2,Moderate Balanced,3339.0,22833.0,21735.0,42585.73785845294,0.30866848527278334,0.23745063011899736,1.4984944337983226,0.5252621275464371,375098335862.8478
Maharashtra,Mumbai( Sub Urban ),0,High Activity Urban,54.0,420.0,637.0,3178.5714285714284,0.05798154037809434,0.049421326971081904,1.4973356009070293,0.22735755266235438,28299319728.55839
Maharashtra,Nagpur,2,Moderate Balanced,1289.0,14768.0,33072.0,43324.4502444856,0.2653366788428994,0.205838163306427,1.499269588313413,0.4980552077508813,367737789213.6768
Maharashtra,Nanded,2,Moderate Balanced,1285.0,25258.0,43575.0,87805.83505409973,0.2874599107652925,0.21984534134926817,1.4989299610894942,0.5924066631448733,739103053457.6267
Maharashtra,Nandurbar,2,Moderate Balanced,1914.0,4496.0,32215.0,82541.87285675463,0.24632231133630694,0.18898778516238476,1.4979245283018867,0.740377208776339,753357400732.7177
Maharashtra,Nandurbar *,0,High Activity Urban,21.0,48.0,111.0,2372.8813559322034,0.023728813558715627,0.02033898305030885,1.4905172413793104,0.31796132694490803,21186440678.440678
Maharashtra,Nashik,2,Moderate Balanced,2411.0,23218.0,63398.0,66177.0179618402,0.2648856542982232,0.20602569482932484,1.499046368839251,0.6115120789048202,577371937652.3297
Maharashtra,Osmanabad,1,Low Activity Rural,380.0,9703.0,9840.0,44815.880516009376,0.2783981515451183,0.2172167633748879,1.4980357142857141,0.4761111713140341,363470790391.38324
Maharashtra,Palghar,2,Moderate Balanced,2284.0,12534.0,21968.0,37892.58885882671,0.24706140686403152,0.19087300870328675,1.498735632183908,0.6980769762325982,330681818188.8921
Maharashtra,Parbhani,2,Moderate Balanced,778.0,14264.0,16974.0,61877.73861643521,0.30395226709600803,0.23476654874104472,1.4961802413273002,0.5885774749460562,457692307716.8919
Maharashtra,Pune,2,Moderate Balanced,4341.0,49746.0,75133.0,51963.93950646625,0.27324242252826453,0.21176783588221199,1.4994975084012339,0.5335419406633694,466374067707.8709
Maharashtra,Raigad,0,High Activity Urban,203.0,3943.0,2052.0,13031.61535800761,0.12968638860856394,0.10102509526277434,1.4985969387755103,0.39362316350223353,122566585957.76141
Maharashtra,Raigarh,1,Low Activity Rural,676.0,10536.0,15307.0,27502.565778713557,0.2113949959193889,0.1652855569350696,1.499171686746988,0.46456427822610075,237015781928.93906
Maharashtra,Raigarh(MH),0,High Activity Urban,8.0,75.0,69.0,2610.0,0.05633333333215249,0.047333333332295,1.4887755102040816,0.19518914098194207,23400000000.54
Maharashtra,Ratnagiri,1,Low Activity Rural,312.0,5525.0,15412.0,22164.115646258506,0.2012032458708908,0.1607881231299386,1.4992866407263294,0.33106673642870593,197937888203.0519
Maharashtra,Sangli,1,Low Activity Rural,1075.0,10277.0,21158.0,28581.311754470444,0.21408308049400485,0.1653729672502471,1.4992382271468145,0.4819070471525682,244919137472.85635
Maharashtra,Satara,1,Low Activity Rural,649.0,9031.0,21521.0,26832.48215424295,0.21152512268249193,0.1648656941639334,1.4993626882966398,0.4160216226507789,236423034335.50455
Maharashtra,Sindhudurg,0,High Activity Urban,151.0,2774.0,5528.0,13736.619139018372,0.1663073710227541,0.13359356043350673,1.4989043824701196,0.31378669254217906,121055662191.12651
Maharashtra,Solapur,2,Moderate Balanced,1343.0,28101.0,39966.0,56550.02354296488,0.28975644649964194,0.22370378916359168,1.4993529411764706,0.5448728756689184,488099078353.6726
Maharashtra,Thane,2,Moderate Balanced,5535.0,45043.0,64352.0,53304.086493473405,0.2759686494414455,0.21260225176067055,1.4992128189516798,0.6614102273458338,469615754092.0604
Maharashtra,Wardha,1,Low Activity Rural,241.0,2644.0,13794.0,58444.3142066267,0.20936129586529786,0.16383859854592855,1.4971502590673575,0.5089983022411123,484700000016.8095
Maharashtra,Washim,1,Low Activity Rural,298.0,4613.0,12675.0,77460.71324508825,0.2450895074052275,0.19112473982890937,1.4963333333333333,0.6442490761862363,630064102588.8041
Maharashtra,Washim *,0,High Activity Urban,5.0,78.0,66.0,2642.361111111111,0.06027324879081694,0.05585748792129216,1.4854651162790697,0.1376617378808809,22916666667.364582
Maharashtra,Yavatmal,2,Moderate Balanced,1172.0,22858.0,49358.0,122984.20591975295,0.29769738977487237,0.22839535907121958,1.4986146095717885,0.5378885211916375,1065230024239.5741
Manipur,Bishnupur,1,Low Activity Rural,154.0,5106.0,2772.0,44075.10979358805,0.3393168245778391,0.2608437623140908,1.4850661625708883,0.7804064677550725,159565217431.3982
Manipur,Chandel,1,Low Activity Rural,85.0,601.0,767.0,14115.234375,0.20609567394449008,0.16276228698243297,1.4928571428571429,0.6644701797616305,127750000002.40605
Manipur,Churachandpur,1,Low Activity Rural,207.0,1031.0,1555.0,17203.242050079327,0.1772683431326905,0.1354036020849491,1.4923202614379085,1.074219729432143,160000000002.0345
Manipur,Imphal East,1,Low Activity Rural,146.0,5713.0,5359.0,47925.93896713615,0.2669981860284691,0.20732782203850128,1.4960144927536232,0.47213149946010735,338380281713.8438
Manipur,Imphal West,1,Low Activity Rural,126.0,5907.0,11208.0,90312.61431725007,0.29423336918229176,0.22232408946813303,1.4945601851851853,0.47111245972961163,778145695386.3641
Manipur,Jiribam,1,Low Activity Rural,4.0,82.0,167.0,14588.235294117647,0.2072334954014167,0.17007251060666512,1.434722222222222,0.43389276111256725,145294117647.17648
Manipur,Kakching,1,Low Activity Rural,16.0,325.0,282.0,15556.989247311829,0.2226381282961848,0.16794139707746392,1.4810344827586208,0.4880799807274816,129677419359.44354
Manipur,Pherzawl,3,High Mobility Transient,0.0,16.0,1.0,2428.5714285714284,0.06349206349135801,0.04761904761851852,,0.03806705071579953,24285714285.714287
Manipur,Senapati,1,Low Activity Rural,155.0,2756.0,3251.0,22953.625541125544,0.2020399843919574,0.15869735290357265,1.4973039215686275,0.4601605195442823,208272727276.29358
Manipur,Tamenglong,1,Low Activity Rural,124.0,1407.0,824.0,16308.222222222223,0.2531142951713461,0.2005843868576237,1.4924657534246575,0.700810304816352,130800000004.7575
Manipur,Thoubal,2,Moderate Balanced,123.0,6574.0,12174.0,160683.71212121213,0.2984183546268163,0.22998614386304705,1.4923780487804879,0.5210761156624002,1419772727300.955
Manipur,Ukhrul,1,Low Activity Rural,83.0,1394.0,1144.0,21550.410813676117,0.23463532305188164,0.17777735146544277,1.4880434782608696,0.7482041991238702,161224489803.43265
Meghalaya,East Garo Hills,1,Low Activity Rural,1379.0,1420.0,505.0,29290.691132173717,0.1816696025558462,0.14358881316773917,1.4882978723404257,0.9665659784960988,285833333334.28424
Meghalaya,East Jaintia Hills,1,Low Activity Rural,1350.0,212.0,632.0,4178.008779269284,0.19091203282729058,0.1603996254353759,1.4798184098086569,0.5938626851241364,24642857144.878136
Meghalaya,East Khasi Hills,1,Low Activity Rural,3627.0,1182.0,2284.0,5279.001433901247,0.13736061731946433,0.10990501826012274,1.4979038499259973,0.756305388419124,44163701068.86744
Meghalaya,Eastern West Khasi Hills,1,Low Activity Rural,37.0,29.0,0.0,1225.5494505494505,0.12912087911779063,0.11813186812893663,1.4541666666666666,0.9387047725920421,9230769231.209707
Meghalaya,Jaintia Hills,3,High Mobility Transient,0.0,4.0,2.0,1500.0,0.0,0.0,,0.18090680674665816,15000000000.0
Meghalaya,North Garo Hills,1,Low Activity Rural,528.0,190.0,87.0,2761.911369821636,0.18826488681850312,0.1605417018841998,1.489423076923077,0.7392610059760063,21346153847.22443
Meghalaya,Ri Bhoi,1,Low Activity Rural,792.0,1208.0,730.0,12470.912886623426,0.16862352369640538,0.12930351234583257,1.49375,0.7786470261593734,110777777779.943
Meghalaya,South Garo Hills,1,Low Activity Rural,560.0,109.0,108.0,2248.598359124675,0.17991452991045667,0.15426195425826442,1.4760680034873583,0.8049536698951821,14054054055.372515
Meghalaya,South West Garo Hills,1,Low Activity Rural,178.0,521.0,609.0,10260.830029302935,0.21161501387630646,0.16477768513128177,1.4852583586626138,0.7145541322404849,78571428574.64285
Meghalaya,South West Khasi Hills,1,Low Activity Rural,237.0,992.0,412.0,33476.72456684939,0.23909164877704028,0.18069031248575515,1.4838235294117648,0.6622630078466203,325714285715.45435
Meghalaya,West Garo Hills,1,Low Activity Rural,2717.0,918.0,7642.0,5415.506979442643,0.22563684880263726,0.17288741517278097,1.4939560439560438,0.8928594398031413,30989010992.20247
Meghalaya,West Jaintia Hills,1,Low Activity Rural,292.0,284.0,225.0,4197.2358072813895,0.15991117903951124,0.12474735604998392,1.4771171171171171,0.9309290214074266,34054054055.088432
Meghalaya,West Khasi Hills,1,Low Activity Rural,4683.0,406.0,1442.0,2621.645586204053,0.12469909076075177,0.10377667692914286,1.4721785686010609,1.0997779781151449,8823529413.830402
Mizoram,Aizawl,1,Low Activity Rural,87.0,991.0,2463.0,17810.504201680673,0.1749473073487946,0.1428858815231467,1.4966463414634146,0.4088321785103892,163529411767.236
Mizoram,Champhai,1,Low Activity Rural,444.0,427.0,1972.0,11536.007365386522,0.18540675109930682,0.14146694066270135,1.49,0.8011361580429663,98727272730.05954
Mizoram,Hnahthial,3,High Mobility Transient,0.0,0.0,2.0,1000.0,0.0,0.0,,0.13323467750529824,10000000000.0
Mizoram,Khawzawl,0,High Activity Urban,3.0,8.0,1.0,1071.4285714285713,0.0,0.0,1.4214285714285713,0.90049825063833,8571428571.857142
Mizoram,Kolasib,0,High Activity Urban,20.0,215.0,428.0,10742.138364779876,0.14718075425370927,0.1198892302643818,1.4836805555555557,0.43561997557201465,97924528303.56604
Mizoram,Lawngtlai,1,Low Activity Rural,397.0,728.0,1449.0,12153.098067204939,0.17991430949039722,0.1374556120351203,1.4882978723404257,0.8104586069379695,105000000002.66835
Mizoram,Lunglei,1,Low Activity Rural,52.0,1566.0,3715.0,57903.78787878787,0.12103472848581687,0.09246881892568014,1.493125,0.6314849065627782,566590909093.0322
Mizoram,Mamit,0,High Activity Urban,27.0,204.0,1300.0,45086.55024509804,0.06972966269740026,0.053559027776955453,1.4670758928571428,0.49853426374258675,443125000001.46356
Mizoram,Mammit,0,High Activity Urban,8.0,46.0,205.0,6745.37037037037,0.06203703703523303,0.05648148147978857,1.4828125,0.22003298596549334,65277777778.208336
Mizoram,Saiha,1,Low Activity Rural,265.0,136.0,448.0,5444.506287363431,0.1695588934849202,0.12707661386036967,1.4785060690943044,0.817384321775182,30571428575.549404
Mizoram,Saitual,0,High Activity Urban,1.0,18.0,2.0,1392.857142857143,0.04761904761746032,0.04761904761746032,1.4388888888888889,0.20447182276508244,13571428571.5
Mizoram,Serchhip,0,High Activity Urban,9.0,233.0,967.0,38266.12903225807,0.14462554301023883,0.1259811969466978,1.4710526315789474,0.3730797365876114,378709677420.129
Nagaland,Chumukedima,0,High Activity Urban,7.0,95.0,60.0,4255.208333333333,0.17328869047226,0.14538690475841695,1.4822580645161292,0.30481967835197105,37500000000.96875
Nagaland,Dimapur,1,Low Activity Rural,144.0,841.0,2157.0,22893.64123159304,0.178321102186586,0.13671130796352535,1.4921875,0.7938176717524602,191325301210.64688
Nagaland,Kiphire,1,Low Activity Rural,39.0,122.0,534.0,40269.230769230766,0.2745956580109634,0.21597473112799015,1.4386217948717948,0.9300112175732569,357692307700.1871
Nagaland,Kohima,0,High Activity Urban,60.0,270.0,1063.0,14399.06103286385,0.11730218783254052,0.09254492810246036,1.4912698412698413,0.6413977484149948,126760563383.02615
Nagaland,Longleng,1,Low Activity Rural,379.0,56.0,563.0,17403.698435277383,0.12268192763349713,0.10000938174134688,1.4710526315789474,0.852741139678102,161052631581.21082
Nagaland,Meluri,0,High Activity Urban,2.0,18.0,150.0,14350.0,0.09833333333079722,0.07833333333119721,1.4449999999999998,0.3674355786142107,119000000004.9
Nagaland,Mokokchung,0,High Activity Urban,65.0,637.0,957.0,14287.356321839081,0.11216280736940008,0.09540277002129782,1.4926470588235294,0.4939317346097381,118965517245.41226
Nagaland,Mon,1,Low Activity Rural,100.0,668.0,1180.0,28187.85714285714,0.23606934214880052,0.18413410786424383,1.4872093023255815,0.5099264271606712,250666666670.87375
Nagaland,Niuland,3,High Mobility Transient,0.0,30.0,6.0,3000.0,0.1708333333287014,0.1374999999960347,,0.19620917166620896,30000000000.0
Nagaland,Noklak,1,Low Activity Rural,33.0,56.0,25.0,2435.064935064935,0.2384559884522367,0.18506493506182828,1.4287878787878787,0.6019912024929206,16363636364.564936
Nagaland,Peren,1,Low Activity Rural,64.0,205.0,439.0,8226.560719981773,0.19247317010257006,0.14725756699269046,1.4722453222453222,0.6294150222992759,53157894741.172066
Nagaland,Phek,0,High Activity Urban,68.0,90.0,519.0,10252.116755793228,0.11226551226299572,0.09816017315785354,1.4783333333333335,0.5475460330544132,87727272729.59744
Nagaland,Shamator,1,Low Activity Rural,20.0,39.0,9.0,3581.305114638448,0.19945533768727317,0.1419389978189579,1.4388888888888889,0.7499283422958911,30000000000.962967
Nagaland,Tseminyu,0,High Activity Urban,3.0,6.0,7.0,1562.5,0.0,0.0,1.4214285714285713,0.5344892059861387,15000000000.125
Nagaland,Tuensang,1,Low Activity Rural,57.0,1204.0,1838.0,53244.4120505345,0.19611987454954002,0.1575035474492715,1.4771802325581396,0.842780384845505,503673469391.9469
Nagaland,Wokha,1,Low Activity Rural,22.0,48.0,170.0,5125.0,0.1492063492043104,0.09999999999874074,1.4493506493506494,0.7570127908937273,18571428575.87925
Nagaland,Zunheboto,0,High Activity Urban,37.0,247.0,438.0,10196.527777777777,0.09787278407384403,0.07830009560140211,1.4832558139534884,0.7129808166685906,87083333335.73692
ODISHA,NUAPADA,0,High Activity Urban,1.0,14.0,3.0,1650.0,0.0,0.0,1.4388888888888889,0.07994080650317895,16000000000.1
Odisha,ANGUL,3,High Mobility Transient,0.0,3.0,0.0,1500.0,0.0,0.0,,0.13323467750529824,15000000000.0
Odisha,ANUGUL,0,High Activity Urban,4.0,19.0,6.0,2333.333333333333,0.09833333333079722,0.07833333333119721,1.4388888888888889,0.2501929311457255,22000000000.25
Odisha,Angul,1,Low Activity Rural,427.0,2245.0,5207.0,15022.572422496201,0.219615552269345,0.17112316567997599,1.4982866043613707,0.4673422370613255,120548780492.63947
Odisha,Anugal,3,High Mobility Transient,0.0,1.0,0.0,1000.0,0.0,0.0,,0.3336424046406527,10000000000.0
Odisha,Anugul,0,High Activity Urban,13.0,123.0,151.0,2798.1481481481483,0.05050264550139074,0.043359788358656275,1.493529411764706,0.1919043113949439,25666666667.122223
Odisha,BALANGIR,3,High Mobility Transient,0.0,0.0,1.0,1000.0,0.0,0.0,,0.0,10000000000.0
Odisha,Balangir,1,Low Activity Rural,626.0,3243.0,9872.0,29506.796582956173,0.23664114182559526,0.18156423142739256,1.4980283911671923,0.4916644817311079,254501510580.69724
Odisha,Baleshwar,0,High Activity Urban,100.0,1081.0,2044.0,5667.623716153128,0.10228919956275202,0.08750886083601221,1.498430193720775,0.2441255558854437,52862745098.76536
