state,district,digital_inclusion_index,service_quality_score,aadhaar_maturity_index,citizen_engagement_index,total_enrolments,total_all_updates,overall_index,digital_rank,service_rank,maturity_rank,engagement_rank,overall_rank
Madhya Pradesh,Singrauli,44.81235405156207,49.18575711691422,88.8893135914232,29.939182984037217,748.0,8999.0,53.206651935984176,726.0,781.0,687.0,235.0,638.0
Madhya Pradesh,Tikamgarh,43.58475970441618,48.60889226312553,91.23301120547302,30.842813149909965,1128.0,26945.0,53.567369080731176,875.0,821.0,395.0,183.0,507.0
Madhya Pradesh,Ujjain,43.388808479614184,49.57267820018339,91.4488121229912,31.79780158656025,1635.0,26047.0,54.05202509733725,888.0,765.0,344.0,109.0,257.0
Madhya Pradesh,Umaria,44.975873460706474,49.38211740147441,89.27273962566744,29.325948228010375,919.0,6589.0,53.23916967896467,689.0,772.0,665.0,290.0,622.0
Madhya Pradesh,Vidisha,41.95985911277435,47.2566504774582,91.3709560533907,32.26678635899754,939.0,13602.0,53.2135630006552,944.0,916.0,367.0,75.0,634.0
Madhya Pradesh,West Nimar,48.39618231115141,57.668879735555194,88.76223155992284,14.89565312578024,101.0,2012.0,52.43073668310242,137.0,233.0,702.0,834.0,767.0
Maharashtra,Ahilyanagar,48.81713411095339,58.01169166571447,78.88045874778422,8.181178464965768,3.0,179.0,48.47261574735446,81.0,198.0,940.0,936.0,928.0
Maharashtra,Ahmadnagar,44.69980542311372,49.74918763400604,93.05752666310724,30.865439917836518,1411.0,72137.0,54.59298990951588,740.0,758.0,30.0,181.0,53.0
Maharashtra,Ahmed Nagar,48.93892848378766,56.65752995742073,88.73044507046603,14.511803841076782,42.0,1298.0,52.209676838187804,62.0,323.0,706.0,839.0,784.0
Maharashtra,Akola,43.58597127125987,50.12279968429699,92.40535919338392,29.83579534187313,375.0,31916.0,53.98748137270348,874.0,733.0,127.0,248.0,285.0
Maharashtra,Amravati,42.58144110332569,49.213529165616734,93.12544674324289,31.573935921957823,833.0,61897.0,54.123588233535784,929.0,779.0,24.0,128.0,229.0
Maharashtra,Aurangabad,44.07182987150466,47.250303756820564,91.35909340893471,30.780546702711028,1615.0,53936.0,53.36544343499274,826.0,917.0,371.0,186.0,584.0
Maharashtra,Beed,44.150562724966875,45.4581839735918,92.39447369909927,33.095275825452845,1297.0,53521.0,53.77462405577769,816.0,1003.0,129.0,40.0,402.0
Maharashtra,Bhandara,43.32635788593992,50.03046796266604,93.53369507100349,31.588217935662037,229.0,17282.0,54.619684713817875,897.0,739.0,11.0,126.0,47.0
Maharashtra,Bid,47.74927182750489,52.795963884500885,90.05475756917394,22.732168637438452,71.0,2036.0,53.33304047965454,216.0,563.0,577.0,648.0,595.0
Maharashtra,Buldana,46.087396460346085,53.66258787727071,93.25221844542209,25.677363631593416,147.0,6537.0,54.66989160365807,484.0,500.0,17.0,527.0,33.0
Maharashtra,Buldhana,43.38880229565632,47.84758097718854,93.03653855173253,31.709010414435838,660.0,30841.0,53.99548305975331,889.0,872.0,31.0,115.0,282.0
Maharashtra,Chandrapur,43.6951644419966,48.75903866679743,92.58027035787093,31.54858668877832,440.0,35958.0,54.14576503886082,868.0,810.0,95.0,130.0,217.0
Maharashtra,Chatrapati Sambhaji Nagar,49.09296437127172,50.46554001779808,84.42885072641447,22.20108549216597,49.0,665.0,51.547110151912555,49.0,709.0,875.0,672.0,837.0
Maharashtra,Chhatrapati Sambhajinagar,49.3629397009921,55.8504947736082,82.65196623920741,15.892620250411337,115.0,2439.0,50.93950524105476,20.0,360.0,893.0,820.0,876.0
Maharashtra,Dharashiv,49.18845307407564,57.71418036506853,82.07792729086567,9.579837085014224,15.0,336.0,49.640099453756015,41.0,228.0,904.0,921.0,909.0
Maharashtra,Dhule,42.949186056849506,48.692804222686334,91.93309533258854,31.323417205004496,2791.0,41319.0,53.72462570428222,916.0,813.0,229.0,146.0,424.0
Maharashtra,Dist : Thane,,57.498638282420224,,0.0015886705097362805,0.0,1.0,,,258.0,,1030.0,
Maharashtra,Gadchiroli,42.11654422646609,47.459721146525844,93.57674210480867,33.37417688287922,243.0,23144.0,54.131796090169956,941.0,899.0,9.0,29.0,225.0
Maharashtra,Gondia,47.23664738054776,58.108392294954285,90.23409188806414,15.072373686391341,2.0,144.0,52.66287631248938,287.0,180.0,545.0,831.0,740.0
Maharashtra,Gondiya,44.664611392608535,47.56763895851283,91.13290517843338,32.66805723847245,408.0,20840.0,54.00830319200679,745.0,894.0,408.0,58.0,277.0
Maharashtra,Gondiya *,48.23717855723187,56.88954647284073,89.78262134899082,15.894364093965887,9.0,382.0,52.70092761825733,150.0,302.0,612.0,819.0,734.0
Maharashtra,Hingoli,46.255695341689545,48.83150762406217,88.84590928870597,26.69805123296036,864.0,19030.0,52.65779087185451,450.0,802.0,696.0,466.0,742.0
Maharashtra,Jalgaon,43.52896240579477,48.871849138710544,92.7522038435202,30.547242069962188,1452.0,54308.0,53.925064364496926,881.0,800.0,68.0,201.0,314.0
Maharashtra,Jalna,44.615737298374654,49.008766569510435,91.43637394307895,30.16539192280824,541.0,29291.0,53.806567433443064,755.0,792.0,347.0,223.0,383.0
Maharashtra,Kolhapur,44.84439090988015,51.03787507316435,92.83572914996762,29.56470259652521,967.0,51304.0,54.57067443238434,717.0,679.0,57.0,272.0,63.0
Maharashtra,Latur,43.422774542931876,45.591199500239334,92.3352900715507,32.942675621840614,1693.0,45824.0,53.57298493414063,886.0,999.0,141.0,48.0,505.0
Maharashtra,Mumbai,43.81747152164544,50.09602143314181,92.04318027218724,28.66185659675306,2357.0,66169.0,53.65463245593189,849.0,736.0,204.0,335.0,472.0
Maharashtra,Mumbai City,46.06333819124942,51.891798206125,91.78845244663019,28.041412129344618,328.0,9215.0,54.4462502433373,487.0,625.0,265.0,380.0,108.0
Maharashtra,Mumbai Suburban,45.2678804884948,45.32960016358401,92.17898049313325,32.37122303501956,3339.0,44568.0,53.78692104505791,633.0,1012.0,174.0,72.0,395.0
Maharashtra,Mumbai( Sub Urban ),48.51158452880741,58.4588730725671,90.26020918380384,13.717419573719816,54.0,1057.0,52.73702158972454,120.0,140.0,539.0,851.0,729.0
Maharashtra,Nagpur,43.762697530480985,48.93814924849191,92.66560081962587,30.26758224743546,1289.0,47840.0,53.908507461508556,855.0,799.0,81.0,219.0,319.0
Maharashtra,Nanded,44.518267706912226,46.585115453110525,92.45766985638362,32.415799473419995,1285.0,68833.0,53.9942131224566,767.0,957.0,117.0,69.0,284.0
Maharashtra,Nandurbar,41.70207810483227,50.35711973612723,92.22182391140055,31.356392315575818,1914.0,36711.0,53.90935351698397,947.0,718.0,159.0,142.0,318.0
Maharashtra,Nandurbar *,49.112886456541304,59.8134973691095,88.53176393068102,11.74328822362425,21.0,159.0,52.30035899498902,47.0,33.0,717.0,897.0,776.0
Maharashtra,Nashik,43.40732149657069,48.22871722014099,91.73723660603096,31.025190051029675,2411.0,86616.0,53.59961634344308,887.0,851.0,277.0,167.0,497.0
Maharashtra,Osmanabad,44.72836442753278,47.415775233277266,93.02065398166764,31.333195613273652,380.0,19543.0,54.12449731393784,737.0,903.0,34.0,145.0,228.0
Maharashtra,Palghar,45.02924678162522,49.93824981425407,91.79536357239948,29.37817636361592,2284.0,34502.0,54.03525913297367,677.0,745.0,262.0,285.0,263.0
Maharashtra,Parbhani,44.16626294824393,45.87933349028919,92.07211313633415,33.17126027406401,778.0,31238.0,53.82224246223282,815.0,986.0,197.0,33.0,371.0
Maharashtra,Pune,44.6643143428503,47.89280138545941,92.82949491614512,31.11659848171186,4341.0,124879.0,54.125802281541674,746.0,871.0,58.0,157.0,227.0
Maharashtra,Raigad,49.066591137185526,54.48366293810525,86.6571416023236,16.88738398983002,203.0,5995.0,51.7736949168611,52.0,445.0,814.0,800.0,820.0
Maharashtra,Raigarh,45.64157289343198,52.11214988997904,92.86422561432849,26.888325481563196,676.0,25843.0,54.37656846982567,571.0,611.0,46.0,448.0,130.0
Maharashtra,Raigarh(MH),48.8393040046982,58.37133637181618,87.7558078672024,11.827452029522522,8.0,144.0,51.69847506830983,76.0,149.0,773.0,895.0,824.0
Maharashtra,Ratnagiri,45.14558029921631,53.99300297316947,93.91577190497745,26.81327209383041,312.0,20937.0,54.96690681779841,655.0,475.0,7.0,454.0,5.0
Maharashtra,Sangli,45.48834498741616,51.16876347770237,93.22420413943975,28.32291396594693,1075.0,31435.0,54.5510566426263,598.0,669.0,20.0,363.0,71.0
Maharashtra,Satara,45.48183004436932,51.57866257014483,93.16553120762397,27.694977179063894,649.0,30552.0,54.48025025030051,599.0,643.0,22.0,409.0,96.0
Maharashtra,Sindhudurg,46.90744974051543,55.066319279039895,92.46800184100593,23.224222874461045,151.0,8302.0,54.41649843375558,335.0,405.0,115.0,638.0,118.0
Maharashtra,Solapur,45.59919007714074,46.9895340156067,92.66653902019593,32.14373478030931,1343.0,68067.0,54.34974947331317,578.0,931.0,80.0,88.0,135.0
Maharashtra,Thane,44.825856412299785,47.05020183813311,92.09741922940961,31.269008772867032,5535.0,109395.0,53.810621563177385,723.0,928.0,192.0,147.0,380.0
Maharashtra,Wardha,43.347815087902205,51.68285699155198,92.66098897913639,28.741178118795407,241.0,16438.0,54.10820979434649,894.0,641.0,83.0,329.0,233.0
Maharashtra,Washim,43.1195511921733,48.41093615837529,91.67501354343204,29.922102021036352,298.0,17288.0,53.281900728754245,908.0,836.0,294.0,238.0,612.0
Maharashtra,Washim *,48.444310953198034,58.03589957729338,87.64505986979115,12.675599596326672,5.0,144.0,51.7002174991523,130.0,196.0,778.0,869.0,823.0
Maharashtra,Yavatmal,42.99973847092506,45.70448171613581,92.69148045485659,33.74287885152051,1172.0,72216.0,53.7846448733595,914.0,995.0,74.0,17.0,396.0
Manipur,Bishnupur,45.76716889241644,43.71126520679709,90.31529454630066,34.2996990873437,154.0,7878.0,53.52335693321447,543.0,1049.0,534.0,9.0,524.0
Manipur,Chandel,46.46629930425922,53.44155154392878,89.27513614806986,23.83068679314916,85.0,1368.0,53.253418447351756,410.0,512.0,664.0,603.0,619.0
Manipur,Churachandpur,47.04130632658524,54.155429956532835,85.54294823246673,21.8424275382472,207.0,2586.0,52.145528013458,317.0,464.0,848.0,684.0,790.0
Manipur,Imphal East,46.21162341195751,48.52159589050381,91.62247645810329,29.697281981108556,146.0,11072.0,54.013244435418294,459.0,825.0,301.0,264.0,275.0
Manipur,Imphal West,45.5184250920443,47.67680819752765,92.75911279736854,32.10871418438173,126.0,17115.0,54.51576506783056,594.0,883.0,67.0,92.0,85.0
Manipur,Jiribam,45.607117427345194,54.685697270027,83.87808081973625,23.263961817778835,4.0,249.0,51.85871433372182,577.0,426.0,882.0,633.0,812.0
Manipur,Kakching,47.55623512414579,50.5874549843923,86.74244892818884,23.62341387777233,16.0,607.0,52.12738822862482,243.0,703.0,811.0,613.0,792.0
Manipur,Pherzawl,,56.762140514169744,,7.155497037273387,0.0,17.0,,,311.0,,948.0,
Manipur,Senapati,47.378802754083445,53.22652460197493,89.94548804464189,23.855327913357545,155.0,6007.0,53.60153582851446,266.0,528.0,592.0,601.0,494.0
Manipur,Tamenglong,46.54400505759883,50.99157837008509,88.85256944110108,26.78950392123814,124.0,2231.0,53.29441419750579,399.0,681.0,695.0,460.0,608.0
Manipur,Thoubal,46.59018147524738,46.570106454034196,92.05345364250573,31.868514017008888,123.0,18748.0,54.27056389719905,390.0,958.0,200.0,106.0,165.0
Manipur,Ukhrul,46.87390379069803,51.806540338906196,88.26256351459214,27.11241339314717,83.0,2538.0,53.513855259335884,340.0,628.0,736.0,435.0,529.0
Meghalaya,East Garo Hills,48.50279206954607,52.655325261861854,81.29055753878744,18.666844972600064,1379.0,1925.0,50.27887996069886,121.0,577.0,916.0,758.0,894.0
Meghalaya,East Jaintia Hills,45.528755766374566,52.81890327836751,87.7221175338526,22.16130265333222,1350.0,844.0,52.05776980798172,591.0,561.0,774.0,674.0,798.0
Meghalaya,East Khasi Hills,47.72396936089259,54.95536480215551,88.54939299119921,19.71458487677074,3627.0,3466.0,52.73582800775451,221.0,410.0,716.0,734.0,730.0
Meghalaya,Eastern West Khasi Hills,47.81421843058803,56.29050773048909,72.03625657696429,10.400394983943272,37.0,29.0,46.63534443049617,200.0,341.0,956.0,913.0,946.0
Meghalaya,Jaintia Hills,,58.635082127215895,,4.169408496636116,0.0,6.0,,,113.0,,989.0,
Meghalaya,North Garo Hills,48.0637198288555,56.31926225015357,81.5786363602973,18.88390623296116,528.0,277.0,51.21138116806688,173.0,339.0,913.0,752.0,860.0
Meghalaya,Ri Bhoi,48.089520284498114,52.02427457929776,85.56620160167364,19.529687094467373,792.0,1938.0,51.30242088998422,168.0,616.0,847.0,736.0,855.0
Meghalaya,South Garo Hills,46.726485556818986,56.87691294691563,81.88776495149052,19.271766859848945,560.0,217.0,51.190732578768525,360.0,304.0,907.0,747.0,861.0
Meghalaya,South West Garo Hills,45.925605654840716,48.42132333674429,88.85361690549054,24.16148968249932,178.0,1130.0,51.84050889489371,514.0,835.0,694.0,583.0,813.0
Meghalaya,South West Khasi Hills,45.86860561194362,54.65059380660966,86.56672817746822,24.52118905751827,237.0,1404.0,52.901779163384944,523.0,429.0,815.0,573.0,705.0
Meghalaya,West Garo Hills,46.77966679056109,50.2696952376284,86.7867060478566,24.8845373149224,2717.0,8560.0,52.18015134774212,352.0,720.0,809.0,554.0,785.0
Meghalaya,West Jaintia Hills,47.241509171738166,53.3345195546427,83.89046199725402,19.45478581569025,292.0,509.0,50.980319134831284,286.0,521.0,881.0,739.0,875.0
Meghalaya,West Khasi Hills,48.634459091526395,53.116704157316576,82.65907173516366,18.81271214685103,4683.0,1848.0,50.80573678271442,109.0,538.0,892.0,754.0,880.0
Mizoram,Aizawl,46.363883846785704,55.486820000018504,88.87631449991592,21.17048942125147,87.0,3454.0,52.974376941992894,429.0,377.0,690.0,698.0,690.0
Mizoram,Champhai,46.3524172457565,53.780990592158034,87.39888636349332,21.5852426081768,444.0,2399.0,52.279384202396166,430.0,486.0,785.0,689.0,777.0
Mizoram,Hnahthial,,58.29096557261825,,12.502665143124272,0.0,2.0,,,166.0,,876.5,
Mizoram,Khawzawl,46.42941464155022,57.32198289287823,71.92795874722671,1.7875702144910797,3.0,9.0,44.366731624036554,417.0,276.0,957.0,1009.0,956.0
Mizoram,Kolasib,46.75621754686916,54.175987871950625,89.31663162958593,20.116970317709423,20.0,643.0,52.59145184152879,354.0,462.0,661.0,725.0,749.0
Mizoram,Lawngtlai,45.53860099682309,53.39338599389808,89.52443825428256,24.592398814706105,397.0,2177.0,53.262206014927465,590.0,514.0,638.0,569.0,616.0
Mizoram,Lunglei,48.09067635125804,55.22962084173576,88.16488680511743,18.262163262265112,52.0,5281.0,52.43683681509408,167.0,396.0,745.0,767.0,764.0
Mizoram,Mamit,47.30648665088609,57.41985595776721,82.55013060751048,13.996996877851236,27.0,1504.0,50.31836752350376,272.0,267.0,898.0,847.0,893.0
Mizoram,Mammit,48.038884370399444,59.209743191650006,85.61068208154569,12.976762810955314,8.0,251.0,51.45901811363761,177.0,54.0,845.0,866.0,846.0
Mizoram,Saiha,46.05602992014435,53.8856941976131,88.64891404545853,22.652378379737446,265.0,584.0,52.81075413573836,491.0,483.0,711.0,654.0,721.0
Mizoram,Saitual,46.70340649225183,58.663363824477265,77.68233161578134,5.494421275816862,1.0,20.0,47.13588080208183,368.0,108.0,942.0,976.0,941.0
Mizoram,Serchhip,46.545264921378035,56.11080283295741,87.66191896378878,21.354133831383656,9.0,1200.0,52.918030137376974,398.0,349.0,777.0,693.0,703.0
Nagaland,Chumukedima,47.684381178493396,56.94222132437952,84.69036911846588,18.164492091988958,7.0,155.0,51.870365928331935,225.0,299.0,868.0,768.0,811.0
Nagaland,Dimapur,44.7582935933634,51.96153607892506,89.66951959016163,23.858903801787424,144.0,2998.0,52.562063266059376,731.0,622.0,625.0,600.0,754.0
Nagaland,Kiphire,40.96864910601878,48.96347865712591,84.95989209473794,29.107924763786905,39.0,656.0,50.99998615541739,959.0,796.0,862.0,304.0,874.0
Nagaland,Kohima,46.37164246041466,55.66193311953118,91.44505350264812,20.56974839981301,60.0,1333.0,53.512094370601744,428.0,369.0,345.0,711.0,531.0
Nagaland,Longleng,46.54868633698111,54.36270548684159,84.50395365160682,19.1557476561681,379.0,619.0,51.142773282899405,397.0,451.0,872.0,749.0,865.0
Nagaland,Meluri,43.05270468024658,58.94149237358069,92.85676201513527,23.627493339328645,2.0,168.0,54.6196131020728,913.0,69.0,50.0,611.0,48.0
Nagaland,Mokokchung,47.4297644970708,56.18716729678405,89.39718419248177,18.67380032537968,65.0,1594.0,52.92197907792907,259.0,348.0,652.0,757.0,699.0
Nagaland,Mon,44.005513042691405,50.52200062413335,91.79405079262567,28.604959478932056,100.0,1848.0,53.73163098459562,833.0,706.0,263.0,340.0,420.0
Nagaland,Niuland,,58.55462232959605,,15.381433084207238,0.0,36.0,,,124.0,,824.0,
Nagaland,Noklak,43.7612852960459,52.46608879821894,83.41699494670739,22.425631274919876,33.0,81.0,50.51750007897302,856.0,586.0,886.0,663.0,890.0
Nagaland,Peren,44.233936292695574,51.72842721681341,88.50939513963003,24.12983325390969,64.0,644.0,52.150397975762175,809.0,634.0,720.0,584.0,788.0
Nagaland,Phek,45.10318010329579,57.992972668120565,92.33767992087635,22.54141866426049,68.0,609.0,54.4938128391383,660.0,203.0,138.0,658.0,91.0
Nagaland,Shamator,46.794563257697405,57.343942811554875,80.28093688156525,22.1249651601878,20.0,48.0,51.636102027751335,351.0,275.0,925.0,678.0,830.0
Nagaland,Tseminyu,46.429245998954414,58.20154983909849,79.60955250658729,6.982249994881245,3.0,13.0,47.80564958488036,418.0,169.0,931.0,950.0,935.0
Nagaland,Tuensang,44.62500051946269,51.076884137924765,89.97231499584932,26.138520420549263,57.0,3042.0,52.95318001844651,753.0,675.0,588.0,499.0,694.0
Nagaland,Wokha,42.35634894641119,53.69693518795931,90.2491944231558,23.298055526872464,22.0,218.0,52.40013352109969,936.0,496.0,540.0,630.0,770.0
Nagaland,Zunheboto,47.63048772650202,54.651552031509254,86.79474698760335,16.57184000175332,37.0,685.0,51.41215668684199,233.0,427.0,808.0,806.0,849.0
ODISHA,NUAPADA,47.22392738624589,58.53666518715229,79.30012829820414,3.127890424494699,1.0,17.0,47.04715282402425,290.0,128.0,932.0,999.0,943.0
Odisha,ANGUL,,57.551339989078514,,0.0023830057646044207,0.0,3.0,,,250.0,,1014.0,
Odisha,ANUGUL,46.88785176372246,60.091389788928645,79.21381155023687,11.865733103296318,4.0,25.0,49.51469655154607,339.0,32.0,933.0,894.0,912.0
Odisha,Angul,44.73657026888707,53.12794241653254,91.79915565372139,26.486048942077122,427.0,7452.0,54.03742932030453,735.0,537.0,261.0,475.0,262.0
Odisha,Anugal,,58.86406431156897,,0.0015886705097362805,0.0,1.0,,,79.0,,1030.0,
Odisha,Anugul,49.22852467252944,58.783503708512754,88.41808806508193,12.061768290287619,13.0,274.0,52.122971184102944,36.0,91.0,723.0,889.0,793.0
Odisha,BALANGIR,,57.498638282420224,,12.502665143124272,0.0,1.0,,,258.0,,876.5,
Odisha,Balangir,44.266449546129735,52.33896082394285,92.21674554582576,28.088974070111856,626.0,13115.0,54.22778249650255,804.0,592.0,160.0,376.0,188.0
Odisha,Baleshwar,47.90880179801714,58.17688597182737,90.37404722150218,16.425304421471306,100.0,3125.0,53.2212598532045,190.0,172.0,525.0,813.0,630.0
Odisha,Baleswar,44.57914610851226,54.999573143441964,92.00292314069291,26.28679608977837,791.0,14961.0,54.46710962060638,759.0,406.0,213.0,484.0,99.0
Odisha,Balianta,,57.498638282420224,,0.0015886705097362805,0.0,1.0,,,258.0,,1030.0,
Odisha,Bargarh,43.56189708351614,50.46166240337128,92.19634830370538,29.903137494424044,678.0,9466.0,54.03076132125421,876.0,710.0,168.0,240.0,266.0
Odisha,Baudh,45.88209803622661,59.07153224688684,92.48720395437083,20.28958016271382,19.0,438.0,54.43260360004953,521.0,61.0,111.0,720.0,114.0
Odisha,Bhadrak,44.71578196898032,53.88327616272842,91.59611645005751,26.82611985316203,538.0,19122.0,54.25532360873207,739.0,484.0,310.0,453.0,173.0
Odisha,Boudh,43.96668534645194,53.723695027043185,90.70938692722748,27.08402856214656,162.0,2985.0,53.87094896571729,836.0,493.0,480.0,438.0,342.0
Odisha,Cuttack,45.33028328024687,55.7190604376927,91.7612073048504,24.112572594215965,634.0,26440.0,54.23078090425149,617.0,366.0,270.0,585.0,185.0
Odisha,Debagarh,44.06121582701724,51.03961169081924,91.7419859392939,29.013874644389222,120.0,2066.0,53.9641720253799,828.0,678.0,274.0,312.0,294.0
Odisha,Dhenkanal,43.849563744825545,52.13317690742301,92.40861842426712,28.753965645001998,350.0,13575.0,54.28633118037942,843.0,609.0,124.0,328.0,159.0
Odisha,Gajapati,43.9780378005051,52.22590347129111,92.19543473762414,28.14092482100588,269.0,10438.0,54.135075207606555,835.0,601.0,169.0,374.0,222.0
Odisha,Ganjam,44.67011778848445,52.535360111515885,92.86213768007288,29.042603328338352,1087.0,31621.0,54.77755472710289,744.0,584.0,49.0,308.0,20.0
Odisha,JAJPUR,47.03317760689527,57.94478083952983,90.20348557752082,20.304900194345997,312.0,5175.0,53.87158605457298,319.0,207.0,551.0,719.0,340.0
Odisha,Jagatsinghapur,44.69809175306214,56.75679204250842,92.46877070068167,24.634488960866996,482.0,8087.0,54.639535864279814,741.0,312.0,114.0,566.0,43.0
Odisha,Jagatsinghpur,47.626263053625394,58.0956480658986,91.43781138835958,17.413973273830766,70.0,2083.0,53.64342394542859,234.0,184.0,346.0,786.0,479.0
Odisha,Jajapur,45.92908139167189,55.53812035866108,92.24007872241987,24.40472835585365,325.0,8733.0,54.52800220715162,513.0,375.0,153.0,577.0,78.0
Odisha,Jajpur,48.48338364472007,58.389570060150305,81.33004014213955,9.496088527770544,2.0,82.0,49.42477059369512,124.0,146.0,915.0,922.0,914.0
Odisha,Jharsuguda,45.323867017090194,54.57159604105733,91.77539568707363,25.72204572676466,157.0,4564.0,54.348226117996454,618.0,434.0,269.0,521.0,137.0
Odisha,Kalahandi,44.95758650815477,49.834265865690405,92.8541571079418,29.88920155887939,622.0,14920.0,54.38380276016659,696.0,754.0,52.0,242.0,127.0
Odisha,Kandhamal,45.27727011715015,53.39183316874195,91.56709072607583,26.796963863268967,351.0,10335.0,54.258289468809224,630.0,515.0,319.0,458.0,172.0
Odisha,Kendrapara,45.34992980719302,54.03273731665903,91.23238717321686,25.250812582782483,474.0,14102.0,53.96646671996285,615.0,473.0,396.0,543.0,292.0
Odisha,Kendujhar,44.42010882442726,51.33226862483922,92.84448968247442,29.63218829193914,697.0,17122.0,54.55726385592001,785.0,660.0,55.0,267.0,68.0
Odisha,Khorda,45.63401053556101,56.46151872864875,92.35567059004255,23.463707979426644,489.0,12919.0,54.47872695841974,573.0,333.0,134.0,620.0,97.0
Odisha,Khordha,48.76752260661079,57.91324521673756,89.55572529660732,13.193367598286732,45.0,1465.0,52.3574651795606,90.0,210.0,635.0,860.0,772.0
Odisha,Koraput,45.1803404587203,52.15746080054726,90.91535812191488,26.06187537235884,639.0,13740.0,53.57875868838532,648.0,608.0,446.0,502.0,504.0
Odisha,Malkangiri,44.277603331659364,48.79890470823592,90.11633600239276,29.536635322322965,331.0,7285.0,53.18236984115275,803.0,804.0,568.0,275.0,644.0
Odisha,Mayurbhanj,44.65197976486031,52.370050287831354,92.68864614339893,28.92208085249532,1159.0,28426.0,54.65818926214648,749.0,590.0,77.0,317.0,40.0
Odisha,NAYAGARH,,92.49727656484045,,16.671279304505518,0.0,2.0,,,16.0,,804.0,
Odisha,NUAPADA,46.4443194950606,57.35442106042179,89.98411742870368,17.821063012098335,10.0,139.0,52.900980249071104,413.0,274.0,585.0,778.0,707.0
Odisha,Nabarangapur,44.90596829573048,49.9057853399918,90.82927212680471,29.08841755252741,906.0,15068.0,53.6823608287636,707.0,749.0,462.0,305.0,459.0
Odisha,Nayagarh,44.39192322316087,54.31457506438957,92.91958638833313,27.892487233892673,255.0,10449.0,54.879642977444064,792.0,454.0,42.0,394.0,8.0
Odisha,Nuapada,42.46328608027442,47.81285485409138,94.03276901735104,32.96501514544989,241.0,6353.0,54.31848127429168,935.0,875.0,5.0,46.0,147.0
Odisha,Puri,45.12090708933176,53.71546354825854,92.10958436774057,26.19435351136943,545.0,13310.0,54.28507712917507,657.0,494.0,189.0,495.0,161.0
Odisha,Rayagada,44.898425765012405,49.92838109191072,90.84941603144605,29.147316092346333,337.0,8189.0,53.70588474517888,708.0,747.0,459.0,299.0,438.0
Odisha,Sambalpur,45.32152344568049,52.705352337522754,92.09260302637627,27.02559037727836,298.0,8946.0,54.28626729671446,619.0,571.0,193.0,440.0,160.0
Odisha,Sonapur,45.062985075192664,51.76102606000893,91.55286530459885,28.507828299623686,170.0,4180.0,54.22117618485604,668.0,631.0,320.0,351.0,190.0
Odisha,Subarnapur,46.718322399617094,56.35702434914022,88.49691760307668,19.378860976488337,40.0,770.0,52.73778133208059,362.0,336.0,721.0,742.0,728.0
Odisha,Sundargarh,48.2782123415186,58.39351143994907,90.44918042171112,16.52571213957225,65.0,2383.0,53.41165408568776,146.0,145.0,516.0,808.0,565.0
Odisha,Sundergarh,45.269263981200375,55.35144220428547,92.70180220506323,24.931817810257037,444.0,13830.0,54.563581550201526,632.0,389.0,72.0,552.0,67.0
Odisha,jajpur,43.75088537362776,58.31545983417001,72.54781044547993,5.913849289424396,2.0,35.0,45.132001235675524,860.0,159.0,953.0,970.0,954.0
Orissa,Anugul,49.49042230515155,58.84155302946956,82.30588724567713,5.347931023505077,7.0,52.0,48.99644840095083,10.0,82.0,902.0,980.0,917.0
Orissa,Balangir,47.0863900829041,57.78745589618923,91.2033816774059,18.395827622351266,53.0,1420.0,53.61826381971263,310.0,223.0,402.0,764.0,487.0
Orissa,Baleshwar,49.344705255754576,59.11271578839853,88.06693892476234,11.188471874470912,36.0,761.0,51.92820796084659,22.0,60.0,752.0,906.0,807.0
Orissa,Baleswar,25.000000000000007,58.77536049345264,48.06788481137359,8.335110095416182,1.0,2.0,35.0445888500606,974.5,92.0,975.5,931.5,974.0
Orissa,Bargarh,49.25321953464509,57.88560184082355,84.84697213332494,8.993718258007123,8.0,186.0,50.244877941700175,32.0,214.0,865.0,928.0,896.0
Orissa,Bhadrak,49.0160346275617,58.49696626731167,87.47708962569972,11.561097119315432,29.0,713.0,51.63779690997213,56.0,134.0,782.0,898.0,829.0
Orissa,Cuttack,48.568047294713125,58.72711143792806,88.35604230239885,13.067071503901651,26.0,943.0,52.17956813473542,115.0,100.0,727.0,863.0,786.0
Orissa,Debagarh,41.666666666666664,57.49251720194044,75.32156906858134,8.335110095416182,1.0,2.0,45.703965758151156,952.5,261.0,948.0,931.5,952.0
Orissa,Dhenkanal,48.923841160521434,59.60578186178487,87.12458970470261,11.527703092425346,16.0,237.0,51.795478954858574,66.0,42.0,797.0,899.0,817.0
Orissa,Gajapati,46.42907735635867,58.753132373558614,80.27023523029222,6.113226057121286,1.0,15.0,47.8914177543327,419.0,96.0,926.0,966.0,934.0
Orissa,Ganjam,48.76828055176835,58.538189213087215,87.89505002914562,12.793910246672763,44.0,886.0,51.998857510168484,89.0,127.0,765.0,867.0,800.0
Orissa,Jagatsinghapur,48.07701388447463,58.31975057883437,87.93941328847237,13.441437381452664,1.0,50.0,51.94440378330851,171.0,157.0,762.0,858.0,806.0
Orissa,Jajapur,49.24372439709028,59.47753671481166,83.83564857651524,7.18828755924946,17.0,101.0,49.93629931191666,33.0,45.0,883.0,947.0,904.0
Orissa,Jharsuguda,47.7283459074275,59.738457865063424,79.84607822493642,3.1274535401045207,2.0,18.0,47.61008388438296,219.0,37.0,928.0,1000.0,939.0
